       16384   735.31220052021672        70.000000000000000       -70.000000000000000        57600.000000000000
          4.39822972       1717.54127334         31.48585807       1717.82984748
          4.44310961       1717.34758288         31.80463356       1717.64206257
          4.48798951       1717.15193948         32.12333282       1717.45238413
          4.53286940       1716.95434356         32.44195508       1717.26081255
          4.57774930       1716.75479554         32.76049958       1717.06734822
          4.62262919       1716.55329582         33.07896558       1716.87199154
          4.66750909       1716.34984483         33.39735229       1716.67474292
          4.71238898       1716.14444299         33.71565897       1716.47560276
          4.75726888       1715.93709073         34.03388486       1716.27457147
          4.80214877       1715.72778849         34.35202919       1716.07164947
          4.84702867       1715.51653669         34.67009120       1715.86683717
          4.89190856       1715.30333578         34.98807015       1715.66013499
          4.93678846       1715.08818621         35.30596526       1715.45154337
          4.98166835       1714.87108842         35.62377578       1715.24106273
          5.02654825       1714.65204286         35.94150096       1715.02869351
          5.07142814       1714.43104999         36.25914002       1714.81443615
          5.11630804       1714.20811028         36.57669223       1714.59829108
          5.16118793       1713.98322418         36.89415682       1714.38025875
          5.20606783       1713.75639217         37.21153303       1714.16033961
          5.25094772       1713.52761471         37.52882010       1713.93853411
          5.29582762       1713.29689229         37.84601729       1713.71484272
          5.34070751       1713.06422539         38.16312383       1713.48926589
          5.38558741       1712.82961449         38.48013897       1713.26180409
          5.43046730       1712.59306007         38.79706195       1713.03245778
          5.47534720       1712.35456264         39.11389203       1712.80122745
          5.52022709       1712.11412269         39.43062843       1712.56811356
          5.56510699       1711.87174072         39.74727042       1712.33311659
          5.60998688       1711.62741724         40.06381723       1712.09623704
          5.65486678       1711.38115275         40.38026812       1711.85747539
          5.69974667       1711.13294777         40.69662233       1711.61683212
          5.74462657       1710.88280281         41.01287910       1711.37430775
          5.78950646       1710.63071841         41.32903768       1711.12990276
          5.83438636       1710.37669507         41.64509733       1710.88361766
          5.87926625       1710.12073334         41.96105729       1710.63545296
          5.92414615       1709.86283374         42.27691680       1710.38540917
          5.96902604       1709.60299682         42.59267512       1710.13348681
          6.01390594       1709.34122311         42.90833150       1709.87968639
          6.05878583       1709.07751316         43.22388518       1709.62400844
          6.10366573       1708.81186752         43.53933542       1709.36645348
          6.14854562       1708.54428674         43.85468146       1709.10702205
          6.19342552       1708.27477138         44.16992256       1708.84571468
          6.23830541       1708.00332200         44.48505797       1708.58253191
          6.28318531       1707.72993917         44.80008694       1708.31747428
          6.32806520       1707.45462346         45.11500871       1708.05054234
          6.37294510       1707.17737544         45.42982255       1707.78173664
          6.41782499       1706.89819569         45.74452770       1707.51105772
          6.46270489       1706.61708478         46.05912342       1707.23850616
          6.50758478       1706.33404332         46.37360896       1706.96408251
          6.55246468       1706.04907187         46.68798358       1706.68778734
          6.59734457       1705.76217105         47.00224652       1706.40962121
          6.64222447       1705.47334145         47.31639705       1706.12958471
          6.68710436       1705.18258366         47.63043441       1705.84767840
          6.73198426       1704.88989830         47.94435787       1705.56390287
          6.77686415       1704.59528597         48.25816667       1705.27825870
          6.82174405       1704.29874729         48.57186008       1704.99074648
          6.86662394       1704.00028287         48.88543734       1704.70136681
          6.91150384       1703.69989334         49.19889773       1704.41012028
          6.95638373       1703.39757933         49.51224049       1704.11700749
          7.00126363       1703.09334145         49.82546488       1703.82202904
          7.04614352       1702.78718036         50.13857016       1703.52518555
          7.09102342       1702.47909668         50.45155559       1703.22647762
          7.13590331       1702.16909105         50.76442043       1702.92590588
          7.18078321       1701.85716412         51.07716393       1702.62347093
          7.22566310       1701.54331655         51.38978536       1702.31917340
          7.27054300       1701.22754898         51.70228397       1702.01301393
          7.31542289       1700.90986208         52.01465903       1701.70499314
          7.36030279       1700.59025650         52.32690980       1701.39511166
          7.40518268       1700.26873291         52.63903554       1701.08337014
          7.45006258       1699.94529197         52.95103551       1700.76976921
          7.49494247       1699.61993438         53.26290897       1700.45430953
          7.53982237       1699.29266079         53.57465518       1700.13699174
          7.58470226       1698.96347189         53.88627342       1699.81781650
          7.62958216       1698.63236838         54.19776294       1699.49678446
          7.67446205       1698.29935093         54.50912300       1699.17389629
          7.71934195       1697.96442024         54.82035287       1698.84915266
          7.76422184       1697.62757701         55.13145182       1698.52255422
          7.80910174       1697.28882193         55.44241912       1698.19410166
          7.85398163       1696.94815573         55.75325402       1697.86379565
          7.89886153       1696.60557910         56.06395579       1697.53163687
          7.94374142       1696.26109275         56.37452370       1697.19762600
          7.98862132       1695.91469741         56.68495702       1696.86176374
          8.03350121       1695.56639380         56.99525502       1696.52405078
          8.07838111       1695.21618264         57.30541695       1696.18448781
          8.12326100       1694.86406466         57.61544211       1695.84307553
          8.16814090       1694.51004059         57.92532974       1695.49981465
          8.21302079       1694.15411117         58.23507912       1695.15470587
          8.25790069       1693.79627715         58.54468952       1694.80774991
          8.30278058       1693.43653926         58.85416022       1694.45894747
          8.34766048       1693.07489826         59.16349048       1694.10829929
          8.39254037       1692.71135489         59.47267957       1693.75580607
          8.43742027       1692.34590992         59.78172677       1693.40146855
          8.48230016       1691.97856411         60.09063134       1693.04528745
          8.52718006       1691.60931821         60.39939257       1692.68726352
          8.57205995       1691.23817301         60.70800973       1692.32739749
          8.61693985       1690.86512927         61.01648208       1691.96569009
          8.66181974       1690.49018776         61.32480891       1691.60214208
          8.70669964       1690.11334927         61.63298948       1691.23675421
          8.75157954       1689.73461459         61.94102309       1690.86952722
          8.79645943       1689.35398450         62.24890899       1690.50046188
          8.84133933       1688.97145979         62.55664647       1690.12955894
          8.88621922       1688.58704126         62.86423480       1689.75681916
          8.93109912       1688.20072970         63.17167327       1689.38224333
          8.97597901       1687.81252594         63.47896114       1689.00583220
          9.02085891       1687.42243076         63.78609771       1688.62758656
          9.06573880       1687.03044498         64.09308224       1688.24750718
          9.11061870       1686.63656943         64.39991402       1687.86559485
          9.15549859       1686.24080491         64.70659233       1687.48185034
          9.20037849       1685.84315226         65.01311645       1687.09627447
          9.24525838       1685.44361229         65.31948566       1686.70886801
          9.29013828       1685.04218584         65.62569924       1686.31963176
          9.33501817       1684.63887375         65.93175648       1685.92856654
          9.37989807       1684.23367686         66.23765666       1685.53567314
          9.42477796       1683.82659600         66.54339905       1685.14095237
          9.46965786       1683.41763203         66.84898295       1684.74440505
          9.51453775       1683.00678579         67.15440764       1684.34603199
          9.55941765       1682.59405814         67.45967241       1683.94583401
          9.60429754       1682.17944994         67.76477654       1683.54381195
          9.64917744       1681.76296206         68.06971931       1683.13996662
          9.69405733       1681.34459535         68.37450002       1682.73429886
          9.73893723       1680.92435068         68.67911795       1682.32680950
          9.78381712       1680.50222895         68.98357240       1681.91749939
          9.82869702       1680.07823101         69.28786263       1681.50636936
          9.87357691       1679.65235775         69.59198796       1681.09342027
          9.91845681       1679.22461006         69.89594766       1680.67865297
          9.96333670       1678.79498883         70.19974104       1680.26206830
         10.00821660       1678.36349495         70.50336737       1679.84366713
         10.05309649       1677.93012932         70.80682594       1679.42345032
         10.09797639       1677.49489284         71.11011607       1679.00141874
         10.14285628       1677.05778642         71.41323702       1678.57757324
         10.18773618       1676.61881095         71.71618811       1678.15191472
         10.23261607       1676.17796737         72.01896861       1677.72444404
         10.27749597       1675.73525658         72.32157783       1677.29516209
         10.32237586       1675.29067950         72.62401507       1676.86406974
         10.36725576       1674.84423706         72.92627960       1676.43116789
         10.41213565       1674.39593019         73.22837075       1675.99645743
         10.45701555       1673.94575982         73.53028779       1675.55993926
         10.50189544       1673.49372688         73.83203003       1675.12161427
         10.54677534       1673.03983232         74.13359676       1674.68148336
         10.59165523       1672.58407708         74.43498729       1674.23954745
         10.63653513       1672.12646210         74.73620091       1673.79580744
         10.68141502       1671.66698834         75.03723693       1673.35026424
         10.72629492       1671.20565676         75.33809464       1672.90291879
         10.77117481       1670.74246830         75.63877334       1672.45377198
         10.81605471       1670.27742394         75.93927234       1672.00282476
         10.86093460       1669.81052464         76.23959094       1671.55007805
         10.90581450       1669.34177138         76.53972844       1671.09553279
         10.95069439       1668.87116512         76.83968414       1670.63918990
         10.99557429       1668.39870684         77.13945736       1670.18105033
         11.04045418       1667.92439753         77.43904739       1669.72111502
         11.08533408       1667.44823817         77.73845354       1669.25938492
         11.13021397       1666.97022976         78.03767512       1668.79586098
         11.17509387       1666.49037328         78.33671143       1668.33054416
         11.21997376       1666.00866973         78.63556179       1667.86343541
         11.26485366       1665.52512012         78.93422549       1667.39453570
         11.30973355       1665.03972544         79.23270185       1666.92384599
         11.35461345       1664.55248671         79.53099017       1666.45136725
         11.39949334       1664.06340494         79.82908978       1665.97710046
         11.44437324       1663.57248115         80.12699997       1665.50104658
         11.48925313       1663.07971635         80.42472006       1665.02320661
         11.53413303       1662.58511157         80.72224937       1664.54358152
         11.57901292       1662.08866784         81.01958720       1664.06217230
         11.62389282       1661.59038619         81.31673286       1663.57897995
         11.66877271       1661.09026765         81.61368568       1663.09400546
         11.71365261       1660.58831327         81.91044497       1662.60724982
         11.75853250       1660.08452408         82.20701004       1662.11871405
         11.80341240       1659.57890113         82.50338020       1661.62839914
         11.84829229       1659.07144548         82.79955478       1661.13630611
         11.89317219       1658.56215817         83.09553310       1660.64243597
         11.93805208       1658.05104027         83.39131446       1660.14678973
         11.98293198       1657.53809283         83.68689820       1659.64936843
         12.02781187       1657.02331693         83.98228362       1659.15017307
         12.07269177       1656.50671362         84.27747006       1658.64920470
         12.11757166       1655.98828399         84.57245682       1658.14646433
         12.16245156       1655.46802911         84.86724324       1657.64195301
         12.20733145       1654.94595006         85.16182863       1657.13567178
         12.25221135       1654.42204793         85.45621232       1656.62762168
         12.29709124       1653.89632380         85.75039363       1656.11780375
         12.34197114       1653.36877876         86.04437188       1655.60621904
         12.38685103       1652.83941392         86.33814641       1655.09286861
         12.43173093       1652.30823036         86.63171653       1654.57775351
         12.47661082       1651.77522919         86.92508158       1654.06087481
         12.52149072       1651.24041153         87.21824088       1653.54223357
         12.56637061       1650.70377847         87.51119375       1653.02183086
         12.61125051       1650.16533114         87.80393954       1652.49966774
         12.65613040       1649.62507065         88.09647756       1651.97574530
         12.70101030       1649.08299812         88.38880715       1651.45006461
         12.74589019       1648.53911467         88.68092763       1650.92262676
         12.79077009       1647.99342145         88.97283835       1650.39343282
         12.83564998       1647.44591957         89.26453862       1649.86248390
         12.88052988       1646.89661019         89.55602780       1649.32978108
         12.92540977       1646.34549442         89.84730520       1648.79532546
         12.97028967       1645.79257343         90.13837016       1648.25911814
         13.01516956       1645.23784836         90.42922203       1647.72116023
         13.06004946       1644.68132035         90.71986013       1647.18145282
         13.10492935       1644.12299057         91.01028380       1646.63999705
         13.14980925       1643.56286017         91.30049238       1646.09679401
         13.19468915       1643.00093031         91.59048521       1645.55184482
         13.23956904       1642.43720217         91.88026163       1645.00515062
         13.28444894       1641.87167691         92.16982097       1644.45671251
         13.32932883       1641.30435570         92.45916258       1643.90653164
         13.37420873       1640.73523972         92.74828580       1643.35460914
         13.41908862       1640.16433016         93.03718997       1642.80094614
         13.46396852       1639.59162819         93.32587443       1642.24554378
         13.50884841       1639.01713500         93.61433853       1641.68840320
         13.55372831       1638.44085180         93.90258161       1641.12952556
         13.59860820       1637.86277976         94.19060302       1640.56891200
         13.64348810       1637.28292010         94.47840211       1640.00656368
         13.68836799       1636.70127400         94.76597821       1639.44248175
         13.73324789       1636.11784269         95.05333068       1638.87666737
         13.77812778       1635.53262737         95.34045886       1638.30912172
         13.82300768       1634.94562926         95.62736212       1637.73984595
         13.86788757       1634.35684956         95.91403978       1637.16884124
         13.91276747       1633.76628951         96.20049121       1636.59610877
         13.95764736       1633.17395033         96.48671576       1636.02164972
         14.00252726       1632.57983324         96.77271277       1635.44546526
         14.04740715       1631.98393948         97.05848161       1634.86755658
         14.09228705       1631.38627028         97.34402162       1634.28792488
         14.13716694       1630.78682688         97.62933217       1633.70657134
         14.18204684       1630.18561053         97.91441260       1633.12349716
         14.22692673       1629.58262248         98.19926227       1632.53870355
         14.27180663       1628.97786396         98.48388054       1631.95219170
         14.31668652       1628.37133624         98.76826677       1631.36396283
         14.36156642       1627.76304057         99.05242032       1630.77401814
         14.40644631       1627.15297822         99.33634054       1630.18235885
         14.45132621       1626.54115045         99.62002679       1629.58898617
         14.49620610       1625.92755853         99.90347845       1628.99390133
         14.54108600       1625.31220372        100.18669486       1628.39710556
         14.58596589       1624.69508731        100.46967539       1627.79860007
         14.63084579       1624.07621057        100.75241941       1627.19838611
         14.67572568       1623.45557479        101.03492628       1626.59646490
         14.72060558       1622.83318125        101.31719536       1625.99283769
         14.76548547       1622.20903124        101.59922602       1625.38750572
         14.81036537       1621.58312606        101.88101763       1624.78047024
         14.85524526       1620.95546700        102.16256956       1624.17173248
         14.90012516       1620.32605536        102.44388117       1623.56129372
         14.94500505       1619.69489245        102.72495183       1622.94915520
         14.98988495       1619.06197957        103.00578092       1622.33531818
         15.03476484       1618.42731805        103.28636780       1621.71978392
         15.07964474       1617.79090918        103.56671185       1621.10255370
         15.12452463       1617.15275429        103.84681244       1620.48362878
         15.16940453       1616.51285470        104.12666894       1619.86301044
         15.21428442       1615.87121174        104.40628074       1619.24069996
         15.25916432       1615.22782674        104.68564719       1618.61669860
         15.30404421       1614.58270102        104.96476768       1617.99100767
         15.34892411       1613.93583593        105.24364159       1617.36362844
         15.39380400       1613.28723281        105.52226830       1616.73456221
         15.43868390       1612.63689299        105.80064718       1616.10381027
         15.48356379       1611.98481783        106.07877761       1615.47137392
         15.52844369       1611.33100867        106.35665897       1614.83725446
         15.57332358       1610.67546687        106.63429065       1614.20145320
         15.61820348       1610.01819378        106.91167203       1613.56397144
         15.66308337       1609.35919078        107.18880248       1612.92481050
         15.70796327       1608.69845921        107.46568141       1612.28397169
         15.75284316       1608.03600046        107.74230818       1611.64145632
         15.79772306       1607.37181588        108.01868218       1610.99726573
         15.84260295       1606.70590687        108.29480281       1610.35140124
         15.88748285       1606.03827478        108.57066945       1609.70386417
         15.93236274       1605.36892102        108.84628149       1609.05465587
         15.97724264       1604.69784695        109.12163831       1608.40377765
         16.02212253       1604.02505398        109.39673931       1607.75123087
         16.06700243       1603.35054349        109.67158388       1607.09701687
         16.11188232       1602.67431688        109.94617141       1606.44113698
         16.15676222       1601.99637555        110.22050130       1605.78359257
         16.20164211       1601.31672090        110.49457293       1605.12438499
         16.24652201       1600.63535434        110.76838571       1604.46351558
         16.29140190       1599.95227728        111.04193902       1603.80098572
         16.33628180       1599.26749113        111.31523227       1603.13679676
         16.38116169       1598.58099731        111.58826485       1602.47095007
         16.42604159       1597.89279724        111.86103616       1601.80344702
         16.47092148       1597.20289234        112.13354560       1601.13428898
         16.51580138       1596.51128404        112.40579257       1600.46347733
         16.56068127       1595.81797377        112.67777647       1599.79101345
         16.60556117       1595.12296297        112.94949670       1599.11689873
         16.65044106       1594.42625307        113.22095267       1598.44113454
         16.69532096       1593.72784551        113.49214378       1597.76372229
         16.74020085       1593.02774175        113.76306944       1597.08466336
         16.78508075       1592.32594322        114.03372904       1596.40395915
         16.82996064       1591.62245137        114.30412201       1595.72161107
         16.87484054       1590.91726767        114.57424773       1595.03762050
         16.91972043       1590.21039357        114.84410563       1594.35198887
         16.96460033       1589.50183053        115.11369512       1593.66471759
         17.00948022       1588.79158002        115.38301560       1592.97580805
         17.05436012       1588.07964351        115.65206648       1592.28526170
         17.09924001       1587.36602247        115.92084718       1591.59307993
         17.14411991       1586.65071836        116.18935711       1590.89926419
         17.18899980       1585.93373268        116.45759569       1590.20381589
         17.23387970       1585.21506691        116.72556232       1589.50673646
         17.27875959       1584.49472252        116.99325643       1588.80802734
         17.32363949       1583.77270102        117.26067744       1588.10768997
         17.36851938       1583.04900388        117.52782475       1587.40572579
         17.41339928       1582.32363261        117.79469779       1586.70213624
         17.45827917       1581.59658871        118.06129599       1585.99692277
         17.50315907       1580.86787368        118.32761875       1585.29008682
         17.54803897       1580.13748902        118.59366551       1584.58162986
         17.59291886       1579.40543624        118.85943569       1583.87155334
         17.63779876       1578.67171686        119.12492870       1583.15985872
         17.68267865       1577.93633240        119.39014398       1582.44654746
         17.72755855       1577.19928436        119.65508094       1581.73162104
         17.77243844       1576.46057428        119.91973903       1581.01508091
         17.81731834       1575.72020368        120.18411765       1580.29692857
         17.86219823       1574.97817409        120.44821625       1579.57716547
         17.90707813       1574.23448705        120.71203426       1578.85579311
         17.95195802       1573.48914408        120.97557109       1578.13281296
         17.99683792       1572.74214673        121.23882619       1577.40822652
         18.04171781       1571.99349655        121.50179899       1576.68203527
         18.08659771       1571.24319507        121.76448892       1575.95424071
         18.13147760       1570.49124384        122.02689542       1575.22484433
         18.17635750       1569.73764443        122.28901791       1574.49384764
         18.22123739       1568.98239838        122.55085585       1573.76125213
         18.26611729       1568.22550726        122.81240866       1573.02705932
         18.31099718       1567.46697263        123.07367578       1572.29127071
         18.35587708       1566.70679605        123.33465666       1571.55388782
         18.40075697       1565.94497909        123.59535073       1570.81491216
         18.44563687       1565.18152334        123.85575744       1570.07434526
         18.49051676       1564.41643035        124.11587622       1569.33218863
         18.53539666       1563.64970171        124.37570653       1568.58844381
         18.58027655       1562.88133901        124.63524780       1567.84311231
         18.62515645       1562.11134383        124.89449949       1567.09619568
         18.67003634       1561.33971776        125.15346103       1566.34769545
         18.71491624       1560.56646239        125.41213188       1565.59761317
         18.75979613       1559.79157931        125.67051148       1564.84595036
         18.80467603       1559.01507014        125.92859929       1564.09270858
         18.84955592       1558.23693646        126.18639476       1563.33788938
         18.89443582       1557.45717989        126.44389733       1562.58149431
         18.93931571       1556.67580202        126.70110646       1561.82352492
         18.98419561       1555.89280449        126.95802161       1561.06398277
         19.02907550       1555.10818889        127.21464222       1560.30286943
         19.07395540       1554.32195685        127.47096776       1559.54018646
         19.11883529       1553.53411000        127.72699768       1558.77593543
         19.16371519       1552.74464995        127.98273144       1558.01011790
         19.20859508       1551.95357833        128.23816850       1557.24273546
         19.25347498       1551.16089678        128.49330831       1556.47378968
         19.29835487       1550.36660692        128.74815034       1555.70328215
         19.34323477       1549.57071041        129.00269406       1554.93121444
         19.38811466       1548.77320887        129.25693892       1554.15758814
         19.43299456       1547.97410396        129.51088438       1553.38240485
         19.47787445       1547.17339732        129.76452993       1552.60566617
         19.52275435       1546.37109060        130.01787501       1551.82737367
         19.56763424       1545.56718546        130.27091910       1551.04752897
         19.61251414       1544.76168355        130.52366166       1550.26613368
         19.65739403       1543.95458654        130.77610217       1549.48318939
         19.70227393       1543.14589608        131.02824009       1548.69869771
         19.74715382       1542.33561384        131.28007490       1547.91266026
         19.79203372       1541.52374151        131.53160608       1547.12507866
         19.83691361       1540.71028073        131.78283308       1546.33595452
         19.88179351       1539.89523320        132.03375539       1545.54528947
         19.92667340       1539.07860060        132.28437249       1544.75308513
         19.97155330       1538.26038460        132.53468385       1543.95934313
         20.01643319       1537.44058689        132.78468894       1543.16406511
         20.06131309       1536.61920916        133.03438726       1542.36725269
         20.10619298       1535.79625311        133.28377827       1541.56890751
         20.15107288       1534.97172042        133.53286146       1540.76903123
         20.19595277       1534.14561280        133.78163631       1539.96762547
         20.24083267       1533.31793195        134.03010231       1539.16469189
         20.28571256       1532.48867957        134.27825894       1538.36023214
         20.33059246       1531.65785738        134.52610568       1537.55424788
         20.37547235       1530.82546707        134.77364202       1536.74674075
         20.42035225       1529.99151037        135.02086745       1535.93771243
         20.46523214       1529.15598900        135.26778146       1535.12716457
         20.51011204       1528.31890467        135.51438354       1534.31509883
         20.55499193       1527.48025910        135.76067317       1533.50151690
         20.59987183       1526.64005404        136.00664986       1532.68642044
         20.64475172       1525.79829119        136.25231309       1531.86981112
         20.68963162       1524.95497230        136.49766235       1531.05169063
         20.73451151       1524.11009911        136.74269716       1530.23206064
         20.77939141       1523.26367334        136.98741699       1529.41092285
         20.82427130       1522.41569675        137.23182134       1528.58827894
         20.86915120       1521.56617108        137.47590973       1527.76413059
         20.91403109       1520.71509808        137.71968164       1526.93847952
         20.95891099       1519.86247949        137.96313657       1526.11132740
         21.00379088       1519.00831708        138.20627404       1525.28267595
         21.04867078       1518.15261260        138.44909354       1524.45252686
         21.09355067       1517.29536781        138.69159457       1523.62088184
         21.13843057       1516.43658447        138.93377664       1522.78774260
         21.18331046       1515.57626436        139.17563927       1521.95311086
         21.22819036       1514.71440924        139.41718194       1521.11698833
         21.27307025       1513.85102088        139.65840419       1520.27937672
         21.31795015       1512.98610107        139.89930550       1519.44027777
         21.36283004       1512.11965157        140.13988540       1518.59969318
         21.40770994       1511.25167417        140.38014340       1517.75762470
         21.45258983       1510.38217066        140.62007901       1516.91407406
         21.49746973       1509.51114282        140.85969174       1516.06904297
         21.54234962       1508.63859245        141.09898111       1515.22253320
         21.58722952       1507.76452134        141.33794664       1514.37454646
         21.63210941       1506.88893128        141.57658785       1513.52508451
         21.67698931       1506.01182408        141.81490424       1512.67414909
         21.72186920       1505.13320154        142.05289536       1511.82174195
         21.76674910       1504.25306546        142.29056070       1510.96786485
         21.81162899       1503.37141766        142.52789980       1510.11251953
         21.85650889       1502.48825994        142.76491218       1509.25570776
         21.90138879       1501.60359412        143.00159737       1508.39743129
         21.94626868       1500.71742203        143.23795489       1507.53769190
         21.99114858       1499.82974547        143.47398426       1506.67649134
         22.03602847       1498.94056628        143.70968502       1505.81383139
         22.08090837       1498.04988628        143.94505670       1504.94971382
         22.12578826       1497.15770730        144.18009882       1504.08414040
         22.17066816       1496.26403117        144.41481092       1503.21711292
         22.21554805       1495.36885973        144.64919252       1502.34863316
         22.26042795       1494.47219483        144.88324317       1501.47870290
         22.30530784       1493.57403829        145.11696240       1500.60732393
         22.35018774       1492.67439196        145.35034974       1499.73449803
         22.39506763       1491.77325770        145.58340474       1498.86022702
         22.43994753       1490.87063735        145.81612692       1497.98451267
         22.48482742       1489.96653277        146.04851584       1497.10735679
         22.52970732       1489.06094581        146.28057102       1496.22876119
         22.57458721       1488.15387834        146.51229202       1495.34872766
         22.61946711       1487.24533220        146.74367837       1494.46725802
         22.66434700       1486.33530928        146.97472963       1493.58435408
         22.70922690       1485.42381143        147.20544532       1492.70001766
         22.75410679       1484.51084054        147.43582502       1491.81425056
         22.79898669       1483.59639846        147.66586825       1490.92705461
         22.84386658       1482.68048708        147.89557457       1490.03843164
         22.88874648       1481.76310829        148.12494353       1489.14838346
         22.93362637       1480.84426395        148.35397468       1488.25691192
         22.97850627       1479.92395596        148.58266758       1487.36401883
         23.02338616       1479.00218620        148.81102177       1486.46970605
         23.06826606       1478.07895657        149.03903682       1485.57397539
